timestamp,open_binance,high_binance,low_binance,close_binance,volume_binance,open_coinbase,high_coinbase,low_coinbase,close_coinbase,volume_coinbase,cb_gap,std_cb_gap
2024-01-28 09:00:00,42491.09,42698.0,42424.0,42575.03,1422.02088,42498.34,42689.0,42444.69,42597.65,16.94536313,22.62000000000262,1.4190475920576167
2024-01-28 10:00:00,42575.02,42645.83,42500.0,42600.02,683.9497,42580.26,42643.09,42506.24,42612.87,9.06720314,12.85000000000582,0.7543207967678979
2024-01-28 11:00:00,42600.03,42612.62,42357.88,42471.98,1042.17023,42615.01,42615.01,42366.74,42473.63,12.63231444,1.6499999999941792,-0.00769968503916751
2024-01-28 12:00:00,42471.98,42493.33,42291.11,42417.04,1188.06665,42478.02,42488.6,42298.99,42417.32,13.08567113,0.27999999999883585,-0.10091111897408234
2024-01-28 13:00:00,42417.04,42449.99,42240.22,42397.18,910.01882,42424.32,42448.15,42248.54,42385.85,15.9949135,-11.330000000001746,-0.8908269934179464
2024-01-28 14:00:00,42397.19,42544.0,42252.13,42288.0,910.41591,42407.56,42542.29,42253.92,42289.86,19.03303663,1.860000000000582,0.006588198995135749
2024-01-28 15:00:00,42288.0,42411.1,42155.55,42258.01,970.07038,42298.47,42409.1,42157.32,42262.47,14.02130707,4.459999999999127,0.18348581084292162
2024-01-28 16:00:00,42258.0,42354.7,42136.58,42312.34,755.82534,42265.05,42346.19,42136.72,42318.17,8.62933385,5.830000000001746,0.27669724477833146
2024-01-28 17:00:00,42312.35,42312.35,42100.0,42168.17,755.94073,42304.23,42309.22,42102.94,42198.76,12.64791021,30.590000000003783,1.9613068099144815
2024-01-28 18:00:00,42168.16,42170.4,41920.51,41971.67,1049.86327,42170.74,42173.15,41938.89,41993.67,14.63815644,22.0,1.3768643153860198
2024-01-28 19:00:00,41971.67,42025.0,41721.08,41785.92,1257.9253,41942.55,42014.94,41731.17,41791.55,22.3764303,5.630000000004657,0.26308973617484605
2024-01-28 20:00:00,41785.91,41969.75,41681.72,41945.09,1140.40494,41787.71,41968.41,41691.33,41948.27,19.32447132,3.180000000000291,0.09639775577942673
2024-01-28 21:00:00,41945.09,42028.0,41810.0,41979.59,626.47209,41946.78,42027.53,41815.2,41977.83,11.02477525,-1.7599999999947613,-0.2397077067312179
2024-01-28 22:00:00,41979.59,41979.59,41620.81,41834.0,726.07206,41981.96,41986.87,41623.03,41836.83,11.50031229,2.8300000000017462,0.0725846157230797
2024-01-28 23:00:00,41834.01,42073.81,41753.19,42031.06,770.03377,41839.06,42077.79,41760.43,42034.52,19.75982369,3.459999999999127,0.11544826782450436
2024-01-29 00:00:00,42031.05,42069.23,41874.94,41971.42,735.96031,42036.62,42073.59,41875.48,41973.7,20.63953162,2.279999999998836,0.03516396706275219
2024-01-29 01:00:00,41971.43,42318.31,41967.57,42160.21,893.00449,41992.31,42299.38,41984.39,42159.56,12.74600807,-0.6500000000014552,-0.1641860339812302
2024-01-29 02:00:00,42160.21,42328.67,42127.96,42237.56,689.79483,42165.76,42331.34,42122.94,42236.51,7.6921133,-1.0499999999956344,-0.19140105118820105
2024-01-29 03:00:00,42237.56,42504.0,42237.56,42331.2,1118.92636,42272.37,42502.33,42270.16,42347.86,11.90969993,16.660000000003492,1.0135438356679092
2024-01-29 04:00:00,42331.19,42345.36,42195.61,42218.0,560.51436,42330.79,42330.79,42200.72,42251.63,10.09234148,33.62999999999738,2.1681409406900345
2024-01-29 05:00:00,42218.0,42284.94,42131.1,42144.23,656.26092,42230.88,42288.46,42138.02,42146.45,10.66852771,2.219999999993888,0.031081714481310526
2024-01-29 06:00:00,42144.23,42251.75,42133.0,42163.23,643.13454,42150.98,42255.96,42136.27,42166.54,8.88487231,3.3099999999976717,0.10524263637164276
2024-01-29 07:00:00,42163.24,42242.15,41988.88,42053.46,875.94242,42166.54,42243.28,41995.69,42049.01,6.91846216,-4.44999999999709,-0.42272869745091873
2024-01-29 08:00:00,42053.45,42151.26,41966.02,42122.85,711.30358,42047.88,42141.96,41962.33,42124.05,11.89830591,1.2000000000043656,-0.038316579396762224
2024-01-29 09:00:00,42122.85,42329.93,41961.1,42295.67,946.51948,42128.45,42322.36,41960.95,42281.5,11.14927787,-14.169999999998254,-1.0840536155900138
2024-01-29 10:00:00,42295.9,42381.1,42208.2,42313.18,867.1729,42300.02,42388.19,42207.02,42310.59,18.203619,-2.5900000000037835,-0.2961788674371181
2024-01-29 11:00:00,42313.18,42353.27,42191.1,42246.95,679.92992,42332.67,42350.03,42195.02,42246.65,9.62475796,-0.2999999999956344,-0.14037289392438812
2024-01-29 12:00:00,42246.95,42371.1,41975.0,42102.66,1381.93262,42256.37,42374.83,41991.05,42113.1,14.51992737,10.439999999995052,0.5903503180927796
2024-01-29 13:00:00,42102.67,42139.21,41930.88,42006.7,1287.44408,42136.53,42136.53,41939.45,42002.94,20.77366531,-3.7599999999947613,-0.37578279276805243
2024-01-29 14:00:00,42006.71,42104.98,41804.88,41951.86,1502.31136,42006.04,42098.95,41798.16,41962.3,22.76973438,10.440000000002328,0.5903503180932747
2024-01-29 15:00:00,41951.86,42647.27,41882.33,42641.75,2591.39618,41953.39,42650.0,41886.57,42644.01,41.39824594,2.2600000000020373,0.03380321620260166
2024-01-29 16:00:00,42641.75,43313.8,42518.0,43200.0,5705.29111,42648.99,43321.19,42526.74,43203.69,69.40161821,3.6900000000023283,0.13109690271895816
2024-01-29 17:00:00,43200.01,43308.69,42920.01,42996.57,2648.14943,43213.71,43316.61,42923.34,42992.17,47.23906542,-4.400000000001455,-0.41932682030029494
2024-01-29 18:00:00,42996.56,43118.1,42883.72,43028.75,1544.40022,43008.0,43114.2,42883.58,43028.61,21.55632477,-0.13999999999941792,-0.12948688704169878
2024-01-29 19:00:00,43028.74,43152.47,42978.29,42995.99,1416.98804,43024.0,43150.0,42979.34,43000.63,26.13022571,4.639999999999418,0.19573256858625654
2024-01-29 20:00:00,42995.99,43199.99,42982.66,43147.6,1242.65529,43005.97,43202.0,42989.48,43160.23,52.73993339,12.630000000004657,0.7393525373037668
2024-01-29 21:00:00,43147.61,43263.15,43061.66,43176.29,1186.41986,43148.07,43272.46,43065.82,43183.31,34.46685973,7.019999999996799,0.3576619209699114
2024-01-29 22:00:00,43176.29,43210.31,43081.1,43111.1,685.97624,43179.36,43212.64,43085.86,43135.42,10.45542917,24.31999999999971,1.534711415188728
2024-01-29 23:00:00,43111.11,43333.0,43078.11,43302.7,971.31353,43113.09,43336.39,43084.16,43293.66,20.67324637,-9.039999999993597,-0.7350210199052164
2024-01-30 00:00:00,43302.71,43310.97,43133.9,43162.02,944.79046,43302.55,43309.47,43138.05,43221.6,13.15427354,59.580000000001746,3.9337151820182594
2024-01-30 01:00:00,43162.02,43559.0,43157.15,43439.51,2487.03277,43163.74,43561.45,43163.43,43443.61,57.84413621,4.099999999998545,0.1589922953562518
2024-01-30 02:00:00,43439.51,43787.35,43439.51,43615.15,1837.02834,43450.86,43784.08,43450.86,43611.31,36.0622964,-3.8400000000037835,-0.3812257962101397
2024-01-30 03:00:00,43615.15,43685.2,43460.02,43519.71,1493.36525,43619.59,43686.52,43471.38,43521.38,27.39383425,1.6699999999982538,-0.006338934178521943
2024-01-30 04:00:00,43519.71,43570.09,43412.0,43421.49,817.52946,43520.85,43564.51,43415.45,43427.76,12.7949424,6.2700000000040745,0.3066337637065935
2024-01-30 05:00:00,43421.5,43465.22,43342.0,43365.04,650.69606,43430.01,43468.29,43361.05,43369.46,8.27302956,4.419999999998254,0.18076430912212552
2024-01-30 06:00:00,43365.03,43422.71,43259.26,43340.68,792.67818,43368.22,43430.23,43265.01,43351.96,11.88051494,11.279999999998836,0.6475018542285076
2024-01-30 07:00:00,43340.68,43446.11,43323.82,43358.25,1091.75741,43348.84,43454.77,43331.64,43366.26,12.81408944,8.010000000002037,0.4250190885585009
2024-01-30 08:00:00,43358.24,43467.03,43215.76,43432.1,1235.47793,43358.34,43468.72,43229.74,43436.76,26.10363819,4.6600000000034925,0.1970933194469021
2024-01-30 09:00:00,43432.1,43459.89,43320.4,43324.4,893.68806,43444.33,43468.01,43325.7,43333.84,17.65669111,9.439999999995052,0.5223127750743624
2024-01-30 10:00:00,43324.41,43510.0,43295.55,43482.01,949.27329,43333.84,43515.39,43300.0,43485.11,16.24866285,3.099999999998545,0.09095475233783454
2024-01-30 11:00:00,43482.01,43564.85,43414.41,43537.74,1045.71402,43484.8,43570.89,43419.96,43541.92,21.36880579,4.180000000000291,0.164435298797844
2024-01-30 12:00:00,43537.75,43882.36,43257.39,43394.53,3427.46676,43543.18,43869.27,43260.6,43395.17,79.87810617,0.6399999999994179,-0.07641760348741251
2024-01-30 13:00:00,43394.54,43480.0,43153.06,43287.61,1976.10308,43381.56,43478.42,43153.05,43310.87,37.86068561,23.260000000002037,1.4625916195893642
2024-01-30 14:00:00,43287.61,43498.0,43114.13,43473.99,1788.03155,43261.07,43511.45,43127.59,43466.67,23.66121648,-7.319999999999709,-0.6179964459139545
2024-01-30 15:00:00,43474.0,43622.0,43292.98,43375.5,2628.65407,43474.94,43624.54,43301.92,43380.0,37.35237928,4.5,0.18620731256371773
2024-01-30 16:00:00,43375.5,43516.06,43224.0,43499.03,1844.52412,43384.14,43514.29,43230.3,43495.88,18.63692283,-3.150000000001455,-0.33427989152727333
2024-01-30 17:00:00,43499.03,43599.0,43306.51,43398.31,1501.00015,43503.96,43604.52,43305.56,43410.69,17.10347888,12.380000000004657,0.7223431515491625
2024-01-30 18:00:00,43398.31,43496.0,43282.94,43371.63,1362.58564,43418.93,43500.8,43279.23,43376.08,37.13945362,4.450000000004366,0.18280543541309388
2024-01-30 19:00:00,43371.64,43574.8,43336.35,43547.98,1126.04706,43381.66,43584.3,43345.09,43539.24,18.0413297,-8.740000000005239,-0.7146097570004832
2024-01-30 20:00:00,43547.99,43760.0,43480.18,43561.1,2556.66446,43551.82,43766.35,43496.92,43568.07,100.69309059,6.970000000001164,0.35426004381928755
2024-01-30 21:00:00,43561.1,43694.15,43488.32,43546.07,1431.55277,43566.66,43691.33,43488.32,43544.87,16.00565365,-1.1999999999970896,-0.20160668264106266
2024-01-30 22:00:00,43546.07,43574.8,43326.27,43327.77,1000.28757,43552.04,43574.67,43326.58,43326.58,12.85603471,-1.1899999999950523,-0.20092630721073987
2024-01-30 23:00:00,43327.78,43354.48,42683.99,42941.1,2737.297,43326.58,43351.04,42688.07,42944.49,45.37863923,3.389999999999418,0.11068563981323495
2024-01-31 00:00:00,42941.1,43107.77,42850.0,42933.21,1782.346,42934.33,43104.52,42856.32,42953.62,31.72111272,20.410000000003492,1.268684621986974
2024-01-31 01:00:00,42933.2,43000.0,42724.31,42782.82,1138.38172,42935.87,42997.56,42721.73,42779.86,22.21638928,-2.959999999999127,-0.32135275835361565
2024-01-31 02:00:00,42782.81,42899.55,42655.07,42883.0,1250.57913,42785.36,42887.65,42660.5,42887.65,30.68142288,4.650000000001455,0.1964129440165793
2024-01-31 03:00:00,42883.01,42991.49,42861.1,42930.07,742.17294,42877.69,42996.62,42860.8,42931.05,12.98722555,0.9800000000032014,-0.053284838860893226
2024-01-31 04:00:00,42930.06,42994.27,42871.1,42962.64,599.95705,42932.66,42994.88,42869.79,42966.5,12.55630546,3.860000000000582,0.14266328503197026
2024-01-31 05:00:00,42962.64,43050.04,42924.13,42980.0,695.26876,42967.38,43047.27,42924.68,42981.35,10.33257048,1.3499999999985448,-0.028110947944395667
2024-01-31 06:00:00,42980.0,43061.3,42909.2,42975.93,698.88654,42981.7,43060.33,42909.56,42979.39,9.46189489,3.459999999999127,0.11544826782450436
2024-01-31 07:00:00,42975.92,43087.93,42945.0,43050.01,845.39333,42970.42,43086.76,42946.99,43058.46,8.05231102,8.44999999999709,0.4549556074862679
2024-01-31 08:00:00,43050.01,43091.1,42938.35,42978.01,701.56744,43037.22,43087.57,42939.63,42978.3,18.90163026,0.2900000000008731,-0.10023074354375955
2024-01-31 09:00:00,42978.0,42978.01,42585.17,42646.0,1698.27618,42973.55,42973.55,42626.41,42639.24,30.81717479,-6.760000000002037,-0.5798954218237993
2024-01-31 10:00:00,42645.99,42796.72,42383.0,42384.73,2369.64791,42653.19,42794.99,42389.6,42389.6,43.63386235,4.869999999995343,0.21138120348021527
2024-01-31 11:00:00,42384.72,42678.03,42355.0,42647.98,1346.7386,42390.98,42676.62,42359.78,42647.97,13.97419979,-0.010000000002037268,-0.12064200644948274
2024-01-31 12:00:00,42647.98,42729.36,42550.54,42622.81,1259.93539,42640.39,42722.98,42555.11,42614.46,11.31994623,-8.349999999998545,-0.688075115222845
2024-01-31 13:00:00,42622.8,42925.52,42521.31,42803.92,1599.83425,42610.01,42901.94,42527.08,42822.17,19.92770951,18.25,1.1217235290669552
2024-01-31 14:00:00,42803.91,42988.97,42571.1,42882.08,2001.57212,42805.94,42990.6,42581.73,42887.53,66.74821197,5.44999999999709,0.2508429784310161
2024-01-31 15:00:00,42882.08,43465.02,42691.1,43361.1,3277.41349,42884.07,43462.55,42696.11,43362.68,44.52699593,1.5800000000017462,-0.012462313049941878
2024-01-31 16:00:00,43361.11,43611.8,43294.46,43474.81,2297.91748,43362.24,43600.35,43298.06,43473.79,50.53136171,-1.0199999999967986,-0.18935992489772774
2024-01-31 17:00:00,43474.81,43745.1,43432.01,43715.04,1913.45351,43474.93,43750.58,43433.91,43726.68,42.84501982,11.639999999999418,0.6719953697151774
2024-01-31 18:00:00,43715.04,43745.11,43474.13,43513.38,1499.79579,43720.97,43745.32,43481.71,43508.31,30.73311031,-5.069999999999709,-0.46491197412251567
2024-01-31 19:00:00,43513.38,43551.99,43041.1,43334.64,2549.59458,43516.12,43553.07,43039.94,43318.48,63.52396034,-16.159999999996217,-1.2194483261965254
2024-01-31 20:00:00,43334.63,43361.1,42519.92,42541.18,3928.70425,43331.71,43355.75,42505.42,42530.45,152.96724059,-10.730000000003201,-0.850004467606995
2024-01-31 21:00:00,42541.19,42707.68,42276.84,42487.12,3017.45402,42542.3,42702.87,42286.34,42476.29,59.90498001,-10.830000000001746,-0.8568082219087377
2024-01-31 22:00:00,42487.12,42690.42,42381.1,42656.07,1398.3185,42485.86,42687.75,42381.48,42657.17,36.43851561,1.0999999999985448,-0.04512033369899998
2024-01-31 23:00:00,42656.07,42688.88,42555.46,42580.0,1257.9279,42657.17,42678.77,42555.47,42581.51,29.86086911,1.5100000000020373,-0.017224941061211287
2024-02-01 00:00:00,42580.0,42687.63,42220.85,42474.95,1507.53813,42597.56,42676.18,42223.88,42478.87,33.65800564,3.9200000000055297,0.14674553761341194
2024-02-01 01:00:00,42474.96,42476.0,41884.28,41983.54,2384.42419,42448.98,42460.22,41889.33,41979.73,41.82579712,-3.8099999999976717,-0.3791846699191713
2024-02-01 02:00:00,41983.54,42176.87,41958.71,42162.56,1253.03633,41980.51,42173.76,41964.43,42154.55,17.68874263,-8.009999999994761,-0.6649423505963258
2024-02-01 03:00:00,42162.55,42190.4,41958.71,42015.65,1014.26773,42177.77,42185.21,41970.33,42018.63,18.75634427,2.9799999999959255,0.08279024717544625
2024-02-01 04:00:00,42015.65,42141.68,41889.95,42073.43,1689.40041,42013.82,42136.78,41891.89,42067.89,22.02886701,-5.540000000000873,-0.496889619341251
2024-02-01 05:00:00,42073.43,42198.0,42028.41,42156.5,1043.08963,42060.01,42193.36,42027.02,42154.5,11.9753536,-2.0,-0.25603671705599446
2024-02-01 06:00:00,42156.5,42225.47,42123.35,42192.4,1034.13285,42171.18,42233.89,42114.83,42186.95,8.23507092,-5.450000000004366,-0.4907662404698311
2024-02-01 07:00:00,42192.39,42300.0,42124.59,42190.16,1046.12528,42156.23,42302.07,42128.21,42205.32,3.4202594,15.159999999996217,0.9114875211397883
2024-02-01 08:00:00,42190.15,42250.0,42125.25,42244.54,819.12804,42187.98,42251.25,42124.89,42234.28,7.96900922,-10.260000000002037,-0.8180268223882596
2024-02-01 09:00:00,42244.54,42261.81,42130.0,42148.31,744.12464,42239.91,42260.84,42133.67,42144.83,7.29794953,-3.4799999999959255,-0.3567322807229748
2024-02-01 10:00:00,42148.31,42331.1,42112.95,42226.02,1161.43848,42158.39,42331.55,42119.54,42228.35,13.24036105,2.3300000000017462,0.03856584421387107
2024-02-01 11:00:00,42226.01,42298.03,42026.52,42087.52,1278.06135,42227.38,42295.98,42050.93,42088.61,12.01336772,1.0900000000037835,-0.04580070912882773
2024-02-01 12:00:00,42087.52,42237.24,41944.89,42142.8,1494.45184,42071.0,42233.05,41948.55,42148.38,49.06751633,5.57999999999447,0.2596878590232321
2024-02-01 13:00:00,42142.81,42294.0,41981.17,42219.61,1253.09846,42140.63,42294.92,41981.62,42249.79,39.51892582,30.18000000000029,1.9334114172766927
2024-02-01 14:00:00,42219.61,42657.48,42186.0,42651.1,2229.76128,42219.46,42662.63,42184.09,42657.94,62.35806872,6.8400000000037835,0.34541516322707155
2024-02-01 15:00:00,42651.1,42946.6,42516.11,42516.12,2881.0304,42655.66,42955.97,42521.87,42521.87,42.96569932,5.75,0.2712542413367393
2024-02-01 16:00:00,42516.12,42698.0,42364.0,42658.15,1874.20315,42519.59,42703.87,42374.63,42674.53,38.1436344,16.37999999999738,0.9944933236223366
2024-02-01 17:00:00,42658.15,43169.23,42628.0,42924.0,2693.82895,42665.26,43168.49,42638.22,42917.93,68.40815438,-6.069999999999709,-0.532949517140933
2024-02-01 18:00:00,42923.99,43053.03,42771.82,42847.06,1644.6931,42917.93,43059.53,42778.57,42857.04,43.88783868,9.980000000003201,0.5590530483048621
2024-02-01 19:00:00,42847.07,43285.13,42831.11,43218.94,1870.84384,42851.24,43290.78,42835.55,43204.24,42.72724631,-14.700000000004366,-1.1201135133901907
2024-02-01 20:00:00,43218.94,43279.91,42895.86,43011.83,1625.6493,43219.32,43276.96,42896.37,42985.32,31.16581766,-26.510000000002037,-1.92363689643754
2024-02-01 21:00:00,43011.83,43220.0,42967.19,43096.41,1259.54812,43013.56,43221.08,42984.2,43096.59,30.41939128,0.17999999999301508,-0.1077148732763201
2024-02-01 22:00:00,43096.42,43111.1,42872.91,42927.11,731.61076,43096.59,43098.15,42877.42,42940.84,8.50233498,13.729999999995925,0.8141938346234319
2024-02-01 23:00:00,42927.12,43086.13,42886.33,43082.94,697.56038,42938.05,43077.6,42895.59,43073.8,9.12884441,-9.139999999999418,-0.7418247742074541
2024-02-02 00:00:00,43082.95,43432.63,43046.48,43174.41,1792.3848,43098.04,43430.89,43049.28,43171.7,20.91998424,-2.710000000006403,-0.3043433725995064
2024-02-02 01:00:00,43174.41,43296.35,43104.79,43121.1,1034.42382,43177.75,43298.51,43105.07,43118.45,12.6272333,-2.650000000001455,-0.3002611200180647
2024-02-02 02:00:00,43121.1,43200.0,43039.0,43080.41,963.35197,43125.38,43203.96,43040.82,43083.56,17.65052094,3.1499999999941792,0.09435662948845838
2024-02-02 03:00:00,43080.4,43108.48,43026.15,43037.25,456.17682,43092.95,43118.45,43032.77,43039.89,6.16914082,2.639999999999418,0.059657482549422006
2024-02-02 04:00:00,43037.25,43061.11,42943.71,42966.65,530.31751,43038.88,43062.22,42948.02,42974.4,9.39243232,7.75,0.4073293273735738
2024-02-02 05:00:00,42966.65,43140.25,42951.1,43103.97,726.6574,42974.53,43143.04,42962.73,43106.17,5.66220977,2.1999999999970896,0.029720963621159998
2024-02-02 06:00:00,43103.98,43271.1,43086.95,43165.0,1382.5648,43107.22,43271.67,43082.86,43174.23,13.77647105,9.230000000003201,0.5080248910410492
2024-02-02 07:00:00,43165.0,43258.03,43086.89,43086.89,1424.82076,43160.53,43261.43,43091.11,43096.7,36.84766106,9.809999999997672,0.547486665991355
2024-02-02 08:00:00,43086.9,43107.97,42957.7,43015.99,1112.07579,43103.64,43114.32,42957.78,43020.82,10.99201166,4.830000000001746,0.20865970175991422
2024-02-02 09:00:00,43015.99,43081.09,42957.43,42980.91,905.74704,43012.8,43075.45,42960.63,42988.0,9.24605395,7.0899999999965075,0.3624245489811808
2024-02-02 10:00:00,42980.91,43140.0,42941.1,43122.48,1137.69292,42991.79,43145.04,42947.16,43139.28,11.77484577,16.799999999995634,1.023069091689953
2024-02-02 11:00:00,43122.47,43199.0,43060.0,43148.41,939.24926,43128.23,43203.09,43068.81,43153.08,22.19966679,4.669999999998254,0.19777369487672983
2024-02-02 12:00:00,43148.42,43239.57,43060.0,43130.81,1277.78253,43164.34,43249.99,43062.93,43140.13,27.6495647,9.319999999999709,0.5141482699124691
2024-02-02 13:00:00,43130.81,43146.17,42546.79,42694.01,2822.02176,43140.12,43153.17,42552.52,42680.33,60.94975366,-13.680000000000291,-1.050715219511128
2024-02-02 14:00:00,42694.01,42913.01,42610.0,42805.35,1700.43067,42685.81,42909.87,42607.83,42803.84,37.0651664,-1.5100000000020373,-0.22269832097710865
2024-02-02 15:00:00,42805.35,43250.0,42750.0,43242.09,2693.30089,42803.2,43252.35,42761.02,43248.56,65.60116186,6.470000000001164,0.32024127231007893
2024-02-02 16:00:00,43242.1,43488.0,43100.0,43216.36,2806.19754,43245.18,43495.86,43111.76,43244.51,55.82907916,28.150000000001455,1.7952952049493849
2024-02-02 17:00:00,43216.35,43296.0,42901.1,42958.47,1481.05645,43213.94,43303.84,42911.56,42959.23,39.48628801,0.7600000000020373,-0.06825309832502423
2024-02-02 18:00:00,42958.47,42990.0,42783.09,42928.01,1174.01302,42971.66,42984.55,42793.27,42929.86,25.40550878,1.8499999999985448,0.005907823564812966
2024-02-02 19:00:00,42928.0,43080.0,42920.36,43061.97,901.39668,42943.88,43079.41,42918.36,43064.87,16.81285976,2.900000000001455,0.0773472437343491
2024-02-02 20:00:00,43061.98,43089.91,42900.48,42952.65,782.65743,43073.35,43098.9,42888.81,42954.35,73.03691585,1.6999999999970896,-0.004297807888048631
2024-02-02 21:00:00,42952.65,43067.78,42950.63,42995.17,484.16268,42968.22,43065.87,42955.72,42998.52,9.4868008,3.349999999998545,0.10796413809243886
2024-02-02 22:00:00,42995.16,43226.61,42995.16,43202.59,569.5409,42998.52,43225.82,42997.11,43212.61,12.62558907,10.020000000004075,0.5617745500256582
2024-02-02 23:00:00,43202.6,43238.01,43132.46,43200.0,574.12074,43204.86,43240.35,43142.98,43202.55,5.9348374,2.5500000000029104,0.05353410367800207
2024-02-03 00:00:00,43199.99,43380.01,43151.11,43229.07,970.35215,43209.52,43380.86,43151.63,43248.12,14.02605445,19.05000000000291,1.176153563481887
2024-02-03 01:00:00,43229.07,43322.0,43192.79,43221.1,509.33294,43246.73,43324.87,43195.09,43222.17,5.69746363,1.069999999999709,-0.04716145998947329
2024-02-03 02:00:00,43221.11,43233.55,43154.28,43187.98,402.3204,43221.89,43232.97,43158.43,43185.76,5.37973678,-2.220000000001164,-0.2710049765201255
2024-02-03 03:00:00,43187.98,43234.03,43142.0,43173.94,341.21743,43197.52,43236.33,43145.36,43177.27,4.92054039,3.3299999999944703,0.10660338723179329
2024-02-03 04:00:00,43173.95,43222.75,43153.68,43191.67,296.33943,43179.76,43229.56,43157.26,43198.11,6.54637929,6.440000000002328,0.3182001460196056
2024-02-03 05:00:00,43191.66,43209.11,43095.56,43168.78,431.51848,43202.18,43218.94,43101.89,43170.34,6.09446248,1.5599999999976717,-0.013823063910587446
2024-02-03 06:00:00,43168.78,43168.82,43081.1,43095.39,294.70009,43167.56,43167.56,43083.48,43097.48,5.81590174,2.0900000000037835,0.022236833889589535
2024-02-03 07:00:00,43095.39,43133.96,43040.0,43053.05,323.55811,43086.68,43129.82,43042.78,43060.43,3.17819231,7.379999999997381,0.38215543645658123
2024-02-03 08:00:00,43053.05,43089.58,43004.0,43016.79,386.45599,43060.87,43093.11,43013.59,43013.59,4.23820996,-3.2000000000043656,-0.3376817686783922
2024-02-03 09:00:00,43016.78,43123.43,43016.78,43092.13,425.87144,43022.0,43124.36,43022.0,43095.24,2.83906551,3.110000000000582,0.09163512776815733
2024-02-03 10:00:00,43092.12,43125.28,43041.79,43062.07,413.1643,43097.14,43127.3,43049.03,43068.27,5.84914156,6.19999999999709,0.30187113569482904
2024-02-03 11:00:00,43062.07,43062.07,42973.66,42995.04,584.93265,43066.33,43066.33,42974.28,42999.72,3.62150693,4.680000000000291,0.19845407030705262
2024-02-03 12:00:00,42995.04,43084.82,42974.99,43070.25,458.199,43001.3,43087.94,42981.83,43078.75,5.80012897,8.5,0.45835748463738674
2024-02-03 13:00:00,43070.25,43093.52,43041.1,43071.59,329.10642,43078.21,43098.68,43048.91,43072.33,0.97631082,0.7400000000052387,-0.06961384918517476
2024-02-03 14:00:00,43071.6,43081.96,43022.9,43042.27,414.56612,43060.24,43085.93,43025.95,43041.74,2.66076694,-0.5299999999988358,-0.1560215288188419
2024-02-03 15:00:00,43042.28,43190.0,42880.0,43119.06,1304.09113,43038.61,43190.88,42887.88,43123.34,13.29609073,4.279999999998836,0.1712390530995867
2024-02-03 16:00:00,43119.06,43186.77,43072.53,43095.04,620.63671,43128.97,43195.01,43077.37,43097.99,6.56350914,2.9499999999970896,0.08074912088497295
2024-02-03 17:00:00,43095.04,43270.0,43091.1,43230.01,842.36557,43092.16,43278.88,43092.16,43227.92,12.51415545,-2.0900000000037835,-0.26216009592790945
2024-02-03 18:00:00,43230.0,43243.52,43028.88,43070.35,806.97707,43236.14,43247.54,43030.56,43073.27,14.34267455,2.9199999999982538,0.07870799459449963
2024-02-03 19:00:00,43070.35,43088.82,43016.28,43061.09,401.64152,43073.03,43088.33,43015.44,43054.68,5.98601335,-6.4099999999962165,-0.5560822817669572
2024-02-03 20:00:00,43061.09,43104.68,43007.44,43065.15,347.05646,43059.24,43104.01,43005.05,43067.82,3.32046047,2.6699999999982538,0.061698608839895315
2024-02-03 21:00:00,43065.15,43093.04,43027.18,43045.02,300.90176,43069.65,43100.75,43024.86,43047.24,3.97137708,2.220000000001164,0.031081714481805568
2024-02-03 22:00:00,43045.01,43076.98,43013.05,43031.31,302.27852,43053.86,43090.97,43014.53,43027.29,4.49396363,-4.019999999996799,-0.39347255395297953
2024-02-03 23:00:00,43031.32,43075.39,42953.33,43011.09,525.82629,43044.22,43080.45,42954.57,43017.24,9.39876913,6.150000000001455,0.2984692585442052
2024-02-04 00:00:00,43011.1,43017.44,42880.01,43008.15,746.00106,42999.66,43022.07,42901.36,43008.28,8.22713228,0.12999999999738066,-0.11111675042694392
2024-02-04 01:00:00,43008.14,43044.56,42948.32,43041.33,280.68765,43020.71,43045.59,42952.29,43033.8,3.67581539,-7.529999999998836,-0.6322843299477627
2024-02-04 02:00:00,43041.32,43068.79,43021.41,43022.65,272.52037,43044.84,43062.01,43017.0,43025.35,4.69984665,2.6999999999970896,0.06373973513036862
2024-02-04 03:00:00,43022.64,43047.98,43022.64,43027.16,157.7098,43031.65,43054.42,43026.47,43030.52,2.64372197,3.359999999993306,0.1086445135222666
2024-02-04 04:00:00,43027.16,43029.17,42901.19,42916.5,325.57336,43037.22,43037.4,42909.86,42921.62,2.70587534,5.120000000002619,0.22839058923531463
2024-02-04 05:00:00,42916.5,42960.09,42862.51,42892.38,541.39,42923.24,42957.96,42866.74,42897.22,7.38295318,4.8400000000037835,0.209340077190237
2024-02-04 06:00:00,42892.39,42932.74,42743.95,42746.13,761.57396,42879.82,42935.85,42749.84,42751.97,7.96469369,5.8400000000037835,0.27737762020865425
2024-02-04 07:00:00,42746.13,42862.18,42720.07,42845.03,579.8317,42747.06,42862.37,42733.59,42861.8,2.2360145,16.770000000004075,1.0210279653999748
2024-02-04 08:00:00,42845.03,42845.03,42774.47,42795.25,389.8882,42837.19,42841.9,42777.2,42796.52,1.90758534,1.2699999999967986,-0.03355395138598786
2024-02-04 09:00:00,42795.24,42986.4,42741.6,42942.73,1001.63504,42807.91,42981.09,42751.71,42948.57,8.74259423,5.8399999999965075,0.2773776202081592
